ue_cd,대학명,군,모집단위
181011017,군산대,다,행정경제학부-행정학
181011018,군산대,다,회계학과
181012019,군산대,다,IT정보제어공학부-IT융합통신공학
181012020,군산대,다,IT정보제어공학부-정보제어공학
181012021,군산대,다,간호학과
181012022,군산대,다,건축해양건설융합공학부
181012023,군산대,다,공간디자인융합기술학과
181012024,군산대,다,기계공학부
181012027,군산대,다,화학공학과
181012028,군산대,다,물리학과
181012029,군산대,다,생명과학과
181012030,군산대,다,소프트웨어학과
181012031,군산대,다,수학과
181012032,군산대,다,식품생명과학부-식품생명공학
181012033,군산대,다,식품생명과학부-식품영양학
181012034,군산대,다,신소재공학과
181012035,군산대,다,아동가족학과
181012036,군산대,다,융합기술창업학과
181012037,군산대,다,의류학과
181012038,군산대,다,전기공학과
181012039,군산대,다,전자공학과
181012040,군산대,다,조선해양공학과
181012041,군산대,다,컴퓨터정보통신공학부-정보통신공학
181012042,군산대,다,컴퓨터정보통신공학부-컴퓨터정보공학
181012043,군산대,다,토목공학과
181012044,군산대,다,해양경찰학과
181012045,군산대,다,해양산업운송과학기술학부
181012046,군산대,다,수산생명의학과
181012047,군산대,다,해양생명과학과
181012048,군산대,다,해양생물자원학과
181012049,군산대,다,화학과
181012050,군산대,다,환경공학과
181013001,군산대,가,미술학과
181013002,군산대,가,산업디자인학과
181021001,전북대,가,경영학과
181021002,전북대,가,경제학부
181021003,전북대,가,고고문화인류학과
181021004,전북대,가,공공인재학부
181021005,전북대,가,교육학과
181021006,전북대,가,국어교육과
181021007,전북대,가,국어국문학과
181021008,전북대,가,농경제유통학부-농업경제학
181021009,전북대,가,독어교육과
181021010,전북대,가,독일학과
181021011,전북대,가,무역학과
181021012,전북대,가,문헌정보학과
181021013,전북대,가,사학과
181021014,전북대,가,스페인중남미학과
181021015,전북대,가,농경제유통학부-식품유통학
181021016,전북대,가,아동학과
181021017,전북대,가,역사교육과
181021018,전북대,가,영어교육과
181021019,전북대,가,영어영문학과
181021020,전북대,가,윤리교육과
181021021,전북대,가,일반사회교육과
181021022,전북대,가,일본학과
181021023,전북대,가,중어중문학과
181021024,전북대,가,지리교육과
181021025,전북대,가,철학과
181021026,전북대,가,프랑스아프리카학과
181021078,전북대,나,사회복지학과
181021079,전북대,나,사회학과
181021080,전북대,나,신문방송학과
181021081,전북대,나,심리학과
181021082,전북대,나,정치외교학과
181021083,전북대,나,행정학과
181021115,전북대,나,국제인문사회학부
181021116,전북대,가,회계학과
181022024,전북대,나,약학과
181022025,전북대,나,국제이공학부
181022026,전북대,가,스마트팜학과
181022027,전북대,가,과학교육학부-물리교육
181022028,전북대,가,과학교육학부-생물교육
181022029,전북대,가,과학교육학부-지구과학교육
181022030,전북대,가,과학교육학부-화학교육
181022031,전북대,가,과학학과
181022032,전북대,가,농생물학과
181022033,전북대,가,동물생명공학과
181022034,전북대,가,동물자원과학과
181022035,전북대,가,목재응용과학과
181022036,전북대,가,물리학과
181022037,전북대,가,반도체과학기술학과
181022038,전북대,가,생명과학부-분자생물학
181022039,전북대,가,산림환경과학과
181022040,전북대,가,생명과학부-생명과학
181022041,전북대,가,생물산업기계공학과
181022042,전북대,가,생물환경화학과
181022043,전북대,가,수학과
181022044,전북대,가,수학교육과
181022045,전북대,가,식품공학과
181022046,전북대,가,식품영양학과
181022047,전북대,가,원예학과
181022048,전북대,가,의류학과
181022049,전북대,가,의예과
181022050,전북대,가,작물생명과학과
181022051,전북대,가,조경학과
181022052,전북대,가,주거환경학과
181022053,전북대,가,지구환경과학과
181022054,전북대,가,지역건설공학과
181022055,전북대,가,치의예과
181022056,전북대,가,통계학과
181022057,전북대,가,화학과
181022085,전북대,나,IT지능정보공학과
181022086,전북대,나,간호학과
181022087,전북대,나,건축공학과
181022088,전북대,나,고분자섬유나노공학부-고분자나노공학
181022089,전북대,나,기계공학과
181022090,전북대,나,기계설계공학부-기계설계공학
181022091,전북대,나,기계설계공학부-나노바이오기계시스템공학
181022092,전북대,나,기계시스템공학부
181022093,전북대,나,도시공학과
181022094,전북대,나,바이오메디컬공학부
181022095,전북대,나,산업정보시스템공학과
181022096,전북대,나,생명공학부
181022097,전북대,나,생태조경디자인학과
181022098,전북대,나,소프트웨어공학과
181022099,전북대,나,수의예과
181022100,전북대,나,신소재공학부-금속시스템공학
181022101,전북대,나,신소재공학부-전자재료공학
181022102,전북대,나,신소재공학부-정보소재공학
181022103,전북대,나,양자시스템공학과
181022104,전북대,나,고분자섬유나노공학부-유기소재섬유공학
181022105,전북대,나,융합기술공학부-IT융합기전공학
181022106,전북대,나,토목환경자원에너지공학부-자원에너지공학
181022107,전북대,나,전기공학과
181022108,전북대,나,전자공학부
181022109,전북대,나,컴퓨터공학부
181022110,전북대,나,토목환경자원에너지공학부-토목공학
181022111,전북대,나,한약자원학과
181022112,전북대,나,항공우주공학과
181022113,전북대,나,화학공학부
181022114,전북대,나,토목환경자원에너지공학부-환경공학
181022115,전북대,나,융합기술공학부-IT응용시스템공학
182022002,예수대,다,간호학부
182041006,우석대,나,경영학부
182041007,우석대,나,경찰행정학과
182041009,우석대,나,국어교육과
182041010,우석대,나,군사안보학과(진천)
182041014,우석대,나,보건의료경영학과
182041015,우석대,나,상담심리학과(진천)
182041016,우석대,나,심리학과
182041017,우석대,나,아동복지학과
182041018,우석대,나,유아특수교육과
182041020,우석대,나,특수교육과
182041022,우석대,나,재활상담학과
182042021,우석대,나,약학과
182042022,우석대,나,간호학과
182042027,우석대,나,소방방재학과
182042028,우석대,나,수학교육과
182042030,우석대,나,에너지전기공학과(진천)
182042031,우석대,나,생명과학과(진천)
182042033,우석대,나,작업치료학과
182042038,우석대,나,제약공학과
182042039,우석대,나,조경학과
182042040,우석대,나,컴퓨터공학과(진천)
182042041,우석대,나,한약학과
182042042,우석대,나,한의예과
182042043,우석대,나,물리치료학과
182043005,우석대,나,패션스타일링학과(진천)
182044001,우석대,나,자율전공대학(전주)
182051007,원광대,나,경영학부
182051008,원광대,나,경제학부
182051009,원광대,나,경찰행정학과
182051010,원광대,나,교육학과
182051011,원광대,나,국어교육과
182051012,원광대,나,국어국문학과
182051013,원광대,나,무역학과
182051014,원광대,나,문예창작학과
182051015,원광대,나,소방행정학과
182051016,원광대,나,역사교육과
182051017,원광대,나,역사문화학부
182051018,원광대,나,영어교육과
182051019,원광대,나,영어영문학과
182051020,원광대,나,원불교학과
182051021,원광대,나,유아교육과
182051022,원광대,나,일어교육과
182051023,원광대,나,중국학과
182051024,원광대,나,중등특수교육과
182051025,원광대,나,철학과
182051026,원광대,나,치의예과(인문)
182051027,원광대,나,한문교육과
182051028,원광대,나,한의예과(인문)
182051046,원광대,다,복지보건학부
182051047,원광대,다,행정언론학부
182052005,원광대,나,약학과
182052006,원광대,가,간호학과
182052029,원광대,나,가정교육과
182052030,원광대,나,가정아동복지학과
182052031,원광대,나,화학과
182052032,원광대,나,반도체디스플레이학부
182052033,원광대,나,뷰티디자인학부
182052034,원광대,나,생명과학부
182052035,원광대,나,수학교육과
182052037,원광대,나,식품영양학과
182052038,원광대,나,의예과
182052039,원광대,나,작업치료학과
182052040,원광대,나,치의예과(자연)
182052041,원광대,나,패션디자인산업학과
182052042,원광대,나,한약학과
182052043,원광대,나,한의예과(자연)
182052048,원광대,다,인공지능융합학과
182052049,원광대,다,건축공학과
182052050,원광대,다,건축학과
182052051,원광대,다,기계공학과
182052052,원광대,다,기계설계공학과
182052054,원광대,다,도시공학부
182052055,원광대,다,디지털콘텐츠공학과
182052056,원광대,다,산림조경학과
182052057,원광대,다,생명환경화학과
182052058,원광대,다,스마트자동차공학과
